nome_uf;nome_mun
Minas Gerais;GOVERNADOR VALADARES
Minas Gerais;GRAO MOGOL
Minas Gerais;GRUPIARA
Minas Gerais;GUANHAES
Minas Gerais;GUAPE
Minas Gerais;GUARACIABA
Minas Gerais;GUARACIAMA
Minas Gerais;GUARANESIA
Minas Gerais;GUARANI
Minas Gerais;GUARARA
Minas Gerais;GUARDA-MOR
Minas Gerais;GUAXUPE
Minas Gerais;GUIDOVAL
Minas Gerais;GUIMARANIA
Minas Gerais;GUIRICEMA
Minas Gerais;GURINHATA
Minas Gerais;HELIODORA
Minas Gerais;IAPU
Minas Gerais;IBERTIOGA
Minas Gerais;IBIA
Minas Gerais;IBIAI
Minas Gerais;IBIRACATU
Minas Gerais;IBIRACI
Minas Gerais;IBIRITE
Minas Gerais;IBITIURA DE MINAS
Minas Gerais;IBITURUNA
Minas Gerais;ICARAI DE MINAS
Minas Gerais;IGARAPE
Minas Gerais;IGARATINGA
Minas Gerais;IGUATAMA
Minas Gerais;IJACI
Minas Gerais;ILICINEA
Minas Gerais;IMBE DE MINAS
Minas Gerais;INCONFIDENTES
Minas Gerais;INDAIABIRA
Minas Gerais;INDIANOPOLIS
Minas Gerais;INGAI
Minas Gerais;INHAPIM
Minas Gerais;INHAUMA
Minas Gerais;INIMUTABA
Minas Gerais;IPABA
Minas Gerais;IPANEMA
Minas Gerais;IPATINGA
Minas Gerais;IPIACU
Minas Gerais;IPUIUNA
Minas Gerais;IRAI DE MINAS
Minas Gerais;ITABIRA
Minas Gerais;ITABIRINHA
Minas Gerais;ITABIRITO
Minas Gerais;ITACAMBIRA
Minas Gerais;ITACARAMBI
Minas Gerais;ITAGUARA
Minas Gerais;ITAIPE
Minas Gerais;ITAJUBA
Minas Gerais;ITAMARANDIBA
Minas Gerais;ITAMARATI DE MINAS
Minas Gerais;ITAMBACURI
Minas Gerais;ITAMBE DO MATO DENTRO
Minas Gerais;ITAMOGI
Minas Gerais;ITAMONTE
Minas Gerais;ITANHANDU
Minas Gerais;ITANHOMI
Minas Gerais;ITAOBIM
Minas Gerais;ITAPAGIPE
Minas Gerais;ITAPECERICA
Minas Gerais;ITAPEVA
Minas Gerais;ITATIAIUCU
Minas Gerais;ITAU DE MINAS
Minas Gerais;ITAUNA
Minas Gerais;ITAVERAVA
Minas Gerais;ITINGA
Minas Gerais;ITUETA
Minas Gerais;ITUIUTABA
Minas Gerais;ITUMIRIM
Minas Gerais;ITURAMA
Minas Gerais;ITUTINGA
Minas Gerais;JABOTICATUBAS
Minas Gerais;JACINTO
Minas Gerais;JACUI
Minas Gerais;JACUTINGA
Minas Gerais;JAGUARACU
Minas Gerais;JAIBA
Minas Gerais;JAMPRUCA
Minas Gerais;JANAUBA
Minas Gerais;JANUARIA
Minas Gerais;JAPARAIBA
Minas Gerais;JAPONVAR
Minas Gerais;JECEABA
Minas Gerais;JENIPAPO DE MINAS
Minas Gerais;JEQUERI
Minas Gerais;JEQUITAI
Minas Gerais;JEQUITIBA
Minas Gerais;JEQUITINHONHA
Minas Gerais;JESUANIA
Minas Gerais;JOAIMA
Minas Gerais;JOANESIA
Minas Gerais;JOAO MONLEVADE
Minas Gerais;JOAO PINHEIRO
Minas Gerais;JOAQUIM FELICIO
Minas Gerais;JORDANIA
Minas Gerais;JOSE GONCALVES DE MINAS
Minas Gerais;JOSE RAYDAN
Minas Gerais;JOSENOPOLIS
Minas Gerais;NOVA UNIAO
Minas Gerais;JUATUBA
Minas Gerais;JUIZ DE FORA
Minas Gerais;JURAMENTO
Minas Gerais;JURUAIA
Minas Gerais;JUVENILIA
Minas Gerais;LADAINHA
Minas Gerais;LAGAMAR
Minas Gerais;LAGOA DA PRATA
Minas Gerais;LAGOA DOS PATOS
Minas Gerais;LAGOA DOURADA
Minas Gerais;LAGOA FORMOSA
Minas Gerais;LAGOA GRANDE
Minas Gerais;LAGOA SANTA
Minas Gerais;LAJINHA
Minas Gerais;LAMBARI
Minas Gerais;LAMIM
Minas Gerais;LARANJAL
Minas Gerais;LASSANCE
Minas Gerais;LAVRAS
Minas Gerais;LEANDRO FERREIRA
Minas Gerais;LEME DO PRADO
Minas Gerais;LEOPOLDINA
Minas Gerais;LIBERDADE
Minas Gerais;LIMA DUARTE
Minas Gerais;LIMEIRA DO OESTE
Minas Gerais;LONTRA
Minas Gerais;LUISBURGO
Minas Gerais;LUISLANDIA
Minas Gerais;LUMINARIAS
Minas Gerais;LUZ
Minas Gerais;MACHACALIS
Minas Gerais;MACHADO
Minas Gerais;MADRE DE DEUS DE MINAS
Minas Gerais;MALACACHETA
Minas Gerais;MAMONAS
Minas Gerais;MANGA
Minas Gerais;MANHUACU
Minas Gerais;MANHUMIRIM
Minas Gerais;MANTENA
Minas Gerais;MARAVILHAS
Minas Gerais;MAR DE ESPANHA
Minas Gerais;MARIA DA FE
Minas Gerais;MARIANA
Minas Gerais;MARILAC
Minas Gerais;MARIO CAMPOS
Minas Gerais;MARIPA DE MINAS
Minas Gerais;MARLIERIA
Minas Gerais;MARMELOPOLIS
Minas Gerais;MARTINHO CAMPOS
Minas Gerais;MARTINS SOARES
Minas Gerais;MATA VERDE
Minas Gerais;MATERLANDIA
Minas Gerais;MATEUS LEME
Minas Gerais;MATIAS BARBOSA
Minas Gerais;MATIAS CARDOSO
Minas Gerais;MATIPO
Minas Gerais;MATO VERDE
Minas Gerais;MATOZINHOS
Minas Gerais;MATUTINA
Minas Gerais;MEDEIROS
Minas Gerais;MEDINA
Minas Gerais;MENDES PIMENTEL
Minas Gerais;MERCES
Minas Gerais;MESQUITA
Minas Gerais;MINAS NOVAS
Minas Gerais;MINDURI
Minas Gerais;MIRABELA
Minas Gerais;MIRADOURO
Minas Gerais;MIRAI
Minas Gerais;MIRAVANIA
Minas Gerais;MOEDA
Minas Gerais;MOEMA
Minas Gerais;MONJOLOS
Minas Gerais;MONSENHOR PAULO
Minas Gerais;MONTALVANIA
Minas Gerais;MONTE ALEGRE DE MINAS
Minas Gerais;MONTE AZUL
Minas Gerais;MONTE BELO
Minas Gerais;MONTE CARMELO
Minas Gerais;MONTE FORMOSO
Minas Gerais;MONTE SANTO DE MINAS
Minas Gerais;MONTES CLAROS
Minas Gerais;MONTE SIAO
Minas Gerais;MONTEZUMA
Minas Gerais;MORADA NOVA DE MINAS
Minas Gerais;MORRO DA GARCA
Minas Gerais;MORRO DO PILAR
Minas Gerais;MUNHOZ
Minas Gerais;MURIAE
Minas Gerais;MUTUM
Minas Gerais;MUZAMBINHO
Minas Gerais;NACIP RAYDAN
Minas Gerais;NANUQUE
Minas Gerais;NAQUE
Minas Gerais;NATALANDIA
Minas Gerais;NATERCIA
Minas Gerais;NAZARENO
Minas Gerais;NEPOMUCENO
Minas Gerais;NINHEIRA
Minas Gerais;NOVA BELEM
Minas Gerais;NOVA ERA
Minas Gerais;NOVA LIMA
Minas Gerais;NOVA MODICA
Minas Gerais;NOVA PONTE
Minas Gerais;NOVA PORTEIRINHA
Minas Gerais;NOVA RESENDE
Minas Gerais;NOVA SERRANA
Minas Gerais;NOVO CRUZEIRO
Minas Gerais;NOVO ORIENTE DE MINAS
Minas Gerais;NOVORIZONTE
Minas Gerais;OLARIA
Minas Gerais;OLHOS-D'AGUA
Minas Gerais;OLIMPIO NORONHA
Minas Gerais;OLIVEIRA
Minas Gerais;OLIVEIRA FORTES
Minas Gerais;ONCA DE PITANGUI
Minas Gerais;ORATORIOS
Minas Gerais;ORIZANIA
Minas Gerais;OURO BRANCO
Minas Gerais;OURO FINO
Minas Gerais;OURO PRETO
Minas Gerais;OURO VERDE DE MINAS
Minas Gerais;PADRE CARVALHO
Minas Gerais;PADRE PARAISO
Minas Gerais;PAINEIRAS
Minas Gerais;PAINS
Minas Gerais;PAI PEDRO
Minas Gerais;PAIVA
Minas Gerais;PALMA
Minas Gerais;PALMOPOLIS
Minas Gerais;PAPAGAIOS
Minas Gerais;PARACATU
Minas Gerais;PARA DE MINAS
Minas Gerais;PARAGUACU
Minas Gerais;PARAISOPOLIS
Minas Gerais;PARAOPEBA
Minas Gerais;PASSABEM
Minas Gerais;PASSA QUATRO
Minas Gerais;PASSA TEMPO
Minas Gerais;PASSA VINTE
Minas Gerais;PASSOS
Minas Gerais;PATIS
Minas Gerais;PATOS DE MINAS
Minas Gerais;PATROCINIO
Minas Gerais;PATROCINIO DO MURIAE
Minas Gerais;PAULA CANDIDO
Minas Gerais;PAULISTAS
Minas Gerais;PAVAO
Minas Gerais;PECANHA
Minas Gerais;PEDRA AZUL
Minas Gerais;PEDRA BONITA
Minas Gerais;PEDRA DO ANTA
Minas Gerais;PEDRA DO INDAIA
Minas Gerais;PEDRA DOURADA
Minas Gerais;PEDRALVA
Minas Gerais;PEDRAS DE MARIA DA CRUZ
Minas Gerais;PEDRINOPOLIS
Minas Gerais;PEDRO LEOPOLDO
Minas Gerais;PEDRO TEIXEIRA
Minas Gerais;PEQUERI
Minas Gerais;PEQUI
Minas Gerais;PERDIGAO
Minas Gerais;PERDIZES
Minas Gerais;PERDOES
Minas Gerais;PERIQUITO
Minas Gerais;PESCADOR
Minas Gerais;PIAU
Minas Gerais;PIEDADE DE CARATINGA
Minas Gerais;PIEDADE DE PONTE NOVA
Minas Gerais;PIEDADE DO RIO GRANDE
Minas Gerais;PIEDADE DOS GERAIS
Minas Gerais;PIMENTA
Minas Gerais;PINGO-D'AGUA
Minas Gerais;PINTOPOLIS
Minas Gerais;PIRACEMA
Minas Gerais;PIRAJUBA
Minas Gerais;PIRANGA
Minas Gerais;PIRANGUCU
Minas Gerais;PIRANGUINHO
Minas Gerais;PIRAPETINGA
Minas Gerais;PIRAPORA
Minas Gerais;PIRAUBA
Minas Gerais;PITANGUI
Minas Gerais;PIUMHI
Minas Gerais;PLANURA
Minas Gerais;POCO FUNDO
Minas Gerais;POCOS DE CALDAS
Minas Gerais;POCRANE
Minas Gerais;POMPEU
Minas Gerais;PONTE NOVA
Minas Gerais;PONTO CHIQUE
Minas Gerais;PONTO DOS VOLANTES
Minas Gerais;PORTEIRINHA
Minas Gerais;PORTO FIRME
Minas Gerais;POTE
Minas Gerais;POUSO ALEGRE
Minas Gerais;POUSO ALTO
Minas Gerais;PRADOS
Minas Gerais;PRATA
Minas Gerais;PRATAPOLIS
Minas Gerais;PRATINHA
Minas Gerais;PRESIDENTE BERNARDES
Minas Gerais;PRESIDENTE JUSCELINO
Minas Gerais;PRESIDENTE KUBITSCHEK
Minas Gerais;PRESIDENTE OLEGARIO
Minas Gerais;ALTO JEQUITIBA
Minas Gerais;PRUDENTE DE MORAIS
Minas Gerais;QUARTEL GERAL
Minas Gerais;QUELUZITO
Minas Gerais;RAPOSOS
Minas Gerais;RAUL SOARES
Minas Gerais;RECREIO
Minas Gerais;REDUTO
Minas Gerais;RESENDE COSTA
Minas Gerais;RESPLENDOR
Minas Gerais;RESSAQUINHA
Minas Gerais;RIACHINHO
Minas Gerais;RIACHO DOS MACHADOS
Minas Gerais;RIBEIRAO DAS NEVES
Minas Gerais;RIBEIRAO VERMELHO
Minas Gerais;RIO ACIMA
Minas Gerais;RIO CASCA
Minas Gerais;RIO DOCE
Minas Gerais;RIO DO PRADO
Minas Gerais;RIO ESPERA
Minas Gerais;RIO MANSO
Minas Gerais;RIO NOVO
Minas Gerais;RIO PARANAIBA
Minas Gerais;RIO PARDO DE MINAS
Minas Gerais;RIO PIRACICABA
Minas Gerais;RIO POMBA
Minas Gerais;RIO PRETO
Minas Gerais;RIO VERMELHO
Minas Gerais;RITAPOLIS
Minas Gerais;ROCHEDO DE MINAS
Minas Gerais;RODEIRO
Minas Gerais;ROMARIA
Minas Gerais;ROSARIO DA LIMEIRA
Minas Gerais;RUBELITA
Minas Gerais;RUBIM
Minas Gerais;SABARA
Minas Gerais;SABINOPOLIS
Minas Gerais;SACRAMENTO
Minas Gerais;SALINAS
Minas Gerais;SALTO DA DIVISA
Minas Gerais;SANTA BARBARA
Minas Gerais;SANTA BARBARA DO LESTE
Minas Gerais;SANTA BARBARA DO MONTE VERDE
Minas Gerais;SANTA BARBARA DO TUGURIO
Minas Gerais;SANTA CRUZ DE MINAS
Minas Gerais;SANTA CRUZ DE SALINAS
Minas Gerais;SANTA CRUZ DO ESCALVADO
Minas Gerais;SANTA EFIGENIA DE MINAS
Minas Gerais;SANTA FE DE MINAS
Minas Gerais;SANTA HELENA DE MINAS
Minas Gerais;SANTA JULIANA
Minas Gerais;SANTA LUZIA
Minas Gerais;SANTA MARGARIDA
Minas Gerais;SANTA MARIA DE ITABIRA
Minas Gerais;SANTA MARIA DO SALTO
Minas Gerais;SANTA MARIA DO SUACUI
Minas Gerais;SANTANA DA VARGEM
Minas Gerais;SANTANA DE CATAGUASES
Minas Gerais;SANTANA DE PIRAPAMA
Minas Gerais;SANTANA DO DESERTO
Minas Gerais;SANTANA DO GARAMBEU
Minas Gerais;SANTANA DO JACARE
Minas Gerais;SANTANA DO MANHUACU
Minas Gerais;SANTANA DO PARAISO
Minas Gerais;SANTANA DO RIACHO
Minas Gerais;SANTANA DOS MONTES
Minas Gerais;SANTA RITA DE CALDAS
Minas Gerais;SANTA RITA DE JACUTINGA
Minas Gerais;SANTA RITA DE MINAS
Minas Gerais;SANTA RITA DE IBITIPOCA
Minas Gerais;SANTA RITA DO ITUETO
Minas Gerais;SANTA RITA DO SAPUCAI
Minas Gerais;SANTA ROSA DA SERRA
Minas Gerais;SANTA VITORIA
Minas Gerais;SANTO ANTONIO DO AMPARO
Minas Gerais;SANTO ANTONIO DO AVENTUREIRO
Minas Gerais;SANTO ANTONIO DO GRAMA
Minas Gerais;SANTO ANTONIO DO ITAMBE
Minas Gerais;SANTO ANTONIO DO JACINTO
Minas Gerais;SANTO ANTONIO DO MONTE
Minas Gerais;SANTO ANTONIO DO RETIRO
Minas Gerais;SANTO ANTONIO DO RIO ABAIXO
Minas Gerais;SANTO HIPOLITO
Minas Gerais;SANTOS DUMONT
Minas Gerais;SAO BENTO ABADE
Minas Gerais;SAO BRAS DO SUACUI
Minas Gerais;SAO DOMINGOS DAS DORES
Minas Gerais;SAO DOMINGOS DO PRATA
Minas Gerais;SAO FELIX DE MINAS
Minas Gerais;SAO FRANCISCO
Minas Gerais;SAO FRANCISCO DE PAULA
Minas Gerais;SAO FRANCISCO DE SALES
Minas Gerais;SAO FRANCISCO DO GLORIA
Minas Gerais;SAO GERALDO
Minas Gerais;SAO GERALDO DA PIEDADE
Minas Gerais;SAO GERALDO DO BAIXIO
Minas Gerais;SAO GONCALO DO ABAETE
Minas Gerais;SAO GONCALO DO PARA
Minas Gerais;SAO GONCALO DO RIO ABAIXO
Minas Gerais;SAO GONCALO DO SAPUCAI
Minas Gerais;SAO GOTARDO
Minas Gerais;SAO JOAO BATISTA DO GLORIA
Minas Gerais;SAO JOAO DA LAGOA
Minas Gerais;SAO JOAO DA MATA
Minas Gerais;SAO JOAO DA PONTE
Minas Gerais;SAO JOAO DAS MISSOES
Minas Gerais;SAO JOAO DEL REI
Minas Gerais;SAO JOAO DO MANHUACU
Minas Gerais;SAO JOAO DO MANTENINHA
Minas Gerais;SAO JOAO DO ORIENTE
Minas Gerais;SAO JOAO DO PACUI
Minas Gerais;SAO JOAO DO PARAISO
Minas Gerais;SAO JOAO EVANGELISTA
Minas Gerais;SAO JOAO NEPOMUCENO
Minas Gerais;SAO JOAQUIM DE BICAS
Minas Gerais;SAO JOSE DA BARRA
Minas Gerais;SAO JOSE DA LAPA
Minas Gerais;SAO JOSE DA SAFIRA
Minas Gerais;SAO JOSE DA VARGINHA
Minas Gerais;SAO JOSE DO ALEGRE
Minas Gerais;SAO JOSE DO DIVINO
Minas Gerais;SAO JOSE DO GOIABAL
Minas Gerais;SAO JOSE DO JACURI
Minas Gerais;SAO JOSE DO MANTIMENTO
Minas Gerais;SAO LOURENCO
Minas Gerais;SAO MIGUEL DO ANTA
Minas Gerais;SAO PEDRO DA UNIAO
Minas Gerais;SAO PEDRO DOS FERROS
Minas Gerais;SAO PEDRO DO SUACUI
Minas Gerais;SAO ROMAO
Minas Gerais;SAO ROQUE DE MINAS
Minas Gerais;SAO SEBASTIAO DA BELA VISTA
Minas Gerais;SAO SEBASTIAO DA VARGEM ALEGRE
Minas Gerais;SAO SEBASTIAO DO ANTA
Minas Gerais;SAO SEBASTIAO DO MARANHAO
Minas Gerais;SAO SEBASTIAO DO OESTE
Minas Gerais;SAO SEBASTIAO DO PARAISO
Minas Gerais;SAO SEBASTIAO DO RIO PRETO
Minas Gerais;SAO SEBASTIAO DO RIO VERDE
Minas Gerais;SAO TIAGO
Minas Gerais;SAO TOMAS DE AQUINO
Minas Gerais;SAO TOME DAS LETRAS
Minas Gerais;SAO VICENTE DE MINAS
Minas Gerais;SAPUCAI-MIRIM
Minas Gerais;SARDOA
Minas Gerais;SARZEDO
Minas Gerais;SETUBINHA
Minas Gerais;SEM-PEIXE
Minas Gerais;SENADOR AMARAL
Minas Gerais;SENADOR CORTES
Minas Gerais;SENADOR FIRMINO
Minas Gerais;SENADOR JOSE BENTO
Minas Gerais;SENADOR MODESTINO GONCALVES
Minas Gerais;SENHORA DE OLIVEIRA
Minas Gerais;SENHORA DO PORTO
Minas Gerais;SENHORA DOS REMEDIOS
Minas Gerais;SERICITA
Minas Gerais;SERITINGA
Minas Gerais;SERRA AZUL DE MINAS
Minas Gerais;SERRA DA SAUDADE
Minas Gerais;SERRA DOS AIMORES
Minas Gerais;SERRA DO SALITRE
Minas Gerais;SERRANIA
Minas Gerais;SERRANOPOLIS DE MINAS
Minas Gerais;SERRANOS
Minas Gerais;SERRO
Minas Gerais;SETE LAGOAS
Minas Gerais;SILVEIRANIA
Minas Gerais;SILVIANOPOLIS
Minas Gerais;SIMAO PEREIRA
Minas Gerais;SIMONESIA
Minas Gerais;SOBRALIA
Minas Gerais;SOLEDADE DE MINAS
Minas Gerais;TABULEIRO
Minas Gerais;TAIOBEIRAS
Minas Gerais;TAPARUBA
Minas Gerais;TAPIRA
Minas Gerais;TAPIRAI
Minas Gerais;TAQUARACU DE MINAS
Minas Gerais;TARUMIRIM
Minas Gerais;TEIXEIRAS
Minas Gerais;TEOFILO OTONI
Minas Gerais;TIMOTEO
Minas Gerais;TIRADENTES
Minas Gerais;TIROS
Minas Gerais;TOCANTINS
Minas Gerais;TOCOS DO MOJI
Minas Gerais;TOLEDO
Minas Gerais;TOMBOS
Minas Gerais;TRES CORACOES
Minas Gerais;TRES MARIAS
Minas Gerais;TRES PONTAS
Minas Gerais;TUMIRITINGA
Minas Gerais;TUPACIGUARA
Minas Gerais;TURMALINA
Minas Gerais;TURVOLANDIA
Minas Gerais;UBA
Minas Gerais;UBAI
Minas Gerais;UBAPORANGA
Minas Gerais;UBERABA
Minas Gerais;UBERLANDIA
Minas Gerais;UMBURATIBA
Minas Gerais;UNAI
Minas Gerais;UNIAO DE MINAS
Minas Gerais;URUANA DE MINAS
Minas Gerais;URUCANIA
Minas Gerais;URUCUIA
Minas Gerais;VARGEM ALEGRE
Minas Gerais;VARGEM BONITA
Minas Gerais;VARGEM GRANDE DO RIO PARDO
Minas Gerais;VARGINHA
Minas Gerais;VARJAO DE MINAS
Minas Gerais;VARZEA DA PALMA
Minas Gerais;VARZELANDIA
Minas Gerais;VAZANTE
Minas Gerais;VERDELANDIA
Minas Gerais;VEREDINHA
Minas Gerais;VERISSIMO
Minas Gerais;VERMELHO NOVO
Minas Gerais;VESPASIANO
Minas Gerais;VICOSA
Minas Gerais;VIEIRAS
Minas Gerais;MATHIAS LOBATO
Minas Gerais;VIRGEM DA LAPA
Minas Gerais;VIRGINIA
Minas Gerais;VIRGINOPOLIS
Minas Gerais;VIRGOLANDIA
Minas Gerais;VISCONDE DO RIO BRANCO
Minas Gerais;VOLTA GRANDE
Minas Gerais;WENCESLAU BRAZ
Espírito Santo;AFONSO CLAUDIO
Espírito Santo;AGUIA BRANCA
Espírito Santo;AGUA DOCE DO NORTE
Espírito Santo;ALEGRE
Espírito Santo;ALFREDO CHAVES
Espírito Santo;ALTO RIO NOVO
Espírito Santo;ANCHIETA
Espírito Santo;APIACA
Espírito Santo;ARACRUZ
Espírito Santo;ATILIO VIVACQUA
Espírito Santo;BAIXO GUANDU
Espírito Santo;BARRA DE SAO FRANCISCO
Espírito Santo;BOA ESPERANCA
Espírito Santo;BOM JESUS DO NORTE
Espírito Santo;BREJETUBA
Espírito Santo;CACHOEIRO DE ITAPEMIRIM
Espírito Santo;CARIACICA
Espírito Santo;CASTELO
Espírito Santo;COLATINA
Espírito Santo;CONCEICAO DA BARRA
Espírito Santo;CONCEICAO DO CASTELO
Espírito Santo;DIVINO DE SAO LOURENCO
Espírito Santo;DOMINGOS MARTINS
Espírito Santo;DORES DO RIO PRETO
Espírito Santo;ECOPORANGA
Espírito Santo;FUNDAO
Espírito Santo;GOVERNADOR LINDENBERG
Espírito Santo;GUACUI
Espírito Santo;GUARAPARI
Espírito Santo;IBATIBA
Espírito Santo;IBIRACU
Espírito Santo;IBITIRAMA
Espírito Santo;ICONHA
Espírito Santo;IRUPI
Espírito Santo;ITAGUACU
Espírito Santo;ITAPEMIRIM
Espírito Santo;ITARANA
Espírito Santo;IUNA
Espírito Santo;JAGUARE
Espírito Santo;JERONIMO MONTEIRO
Espírito Santo;JOAO NEIVA
Espírito Santo;LARANJA DA TERRA
Espírito Santo;LINHARES
Espírito Santo;MANTENOPOLIS
Espírito Santo;MARATAIZES
Espírito Santo;MARECHAL FLORIANO
Espírito Santo;MARILANDIA
Espírito Santo;MIMOSO DO SUL
Espírito Santo;MONTANHA
Espírito Santo;MUCURICI
Espírito Santo;MUNIZ FREIRE
Espírito Santo;MUQUI
Espírito Santo;NOVA VENECIA
Espírito Santo;PANCAS
Espírito Santo;PEDRO CANARIO
Espírito Santo;PINHEIROS
Espírito Santo;PIUMA
Espírito Santo;PONTO BELO
Espírito Santo;PRESIDENTE KENNEDY
Espírito Santo;RIO BANANAL
Espírito Santo;RIO NOVO DO SUL
Espírito Santo;SANTA LEOPOLDINA
Espírito Santo;SANTA MARIA DE JETIBA
Espírito Santo;SANTA TERESA
Espírito Santo;SAO DOMINGOS DO NORTE
Espírito Santo;SAO GABRIEL DA PALHA
Espírito Santo;SAO JOSE DO CALCADO
Espírito Santo;SAO MATEUS
Espírito Santo;SAO ROQUE DO CANAA
Espírito Santo;SERRA
Espírito Santo;SOORETAMA
Espírito Santo;VARGEM ALTA
Espírito Santo;VENDA NOVA DO IMIGRANTE
Espírito Santo;VIANA
Espírito Santo;VILA PAVAO
Espírito Santo;VILA VALERIO
Espírito Santo;VILA VELHA
Espírito Santo;VITORIA
Rio de Janeiro;ANGRA DOS REIS
Rio de Janeiro;APERIBE
Rio de Janeiro;ARARUAMA
Rio de Janeiro;AREAL
Rio de Janeiro;ARMACAO DOS BUZIOS
Rio de Janeiro;ARRAIAL DO CABO
Rio de Janeiro;BARRA DO PIRAI
Rio de Janeiro;BARRA MANSA
Rio de Janeiro;BELFORD ROXO
Rio de Janeiro;BOM JARDIM
Rio de Janeiro;BOM JESUS DO ITABAPOANA
Rio de Janeiro;CABO FRIO
Rio de Janeiro;CACHOEIRAS DE MACACU
Rio de Janeiro;CAMBUCI
Rio de Janeiro;CARAPEBUS
Rio de Janeiro;COMENDADOR LEVY GASPARIAN
Rio de Janeiro;CAMPOS DOS GOYTACAZES
Rio de Janeiro;CANTAGALO
Rio de Janeiro;CARDOSO MOREIRA
Rio de Janeiro;CARMO
Rio de Janeiro;CASIMIRO DE ABREU
Rio de Janeiro;CONCEICAO DE MACABU
Rio de Janeiro;CORDEIRO
Rio de Janeiro;DUAS BARRAS
Rio de Janeiro;DUQUE DE CAXIAS
Rio de Janeiro;ENGENHEIRO PAULO DE FRONTIN
Rio de Janeiro;GUAPIMIRIM
Rio de Janeiro;IGUABA GRANDE
Rio de Janeiro;ITABORAI
Rio de Janeiro;ITAGUAI
Rio de Janeiro;ITALVA
Rio de Janeiro;ITAOCARA
Rio de Janeiro;ITAPERUNA
Rio de Janeiro;ITATIAIA
Rio de Janeiro;JAPERI
Rio de Janeiro;LAJE DO MURIAE
Rio de Janeiro;MACAE
Rio de Janeiro;MACUCO
Rio de Janeiro;MAGE
Rio de Janeiro;MANGARATIBA
Rio de Janeiro;MARICA
Rio de Janeiro;MENDES
Rio de Janeiro;MESQUITA
Rio de Janeiro;MIGUEL PEREIRA
Rio de Janeiro;MIRACEMA
Rio de Janeiro;NATIVIDADE
Rio de Janeiro;NILOPOLIS
Rio de Janeiro;NITEROI
Rio de Janeiro;NOVA FRIBURGO
Rio de Janeiro;NOVA IGUACU
Rio de Janeiro;PARACAMBI
Rio de Janeiro;PARAIBA DO SUL
Rio de Janeiro;PARATY
Rio de Janeiro;PATY DO ALFERES
Rio de Janeiro;PETROPOLIS
Rio de Janeiro;PINHEIRAL
Rio de Janeiro;PIRAI
Rio de Janeiro;PORCIUNCULA
Rio de Janeiro;PORTO REAL
Rio de Janeiro;QUATIS
Rio de Janeiro;QUEIMADOS
Rio de Janeiro;QUISSAMA
Rio de Janeiro;RESENDE
Rio de Janeiro;RIO BONITO
Rio de Janeiro;RIO CLARO
Rio de Janeiro;RIO DAS FLORES
Rio de Janeiro;RIO DAS OSTRAS
Rio de Janeiro;RIO DE JANEIRO
Rio de Janeiro;SANTA MARIA MADALENA
Rio de Janeiro;SANTO ANTONIO DE PADUA
Rio de Janeiro;SAO FRANCISCO DE ITABAPOANA
Rio de Janeiro;SAO FIDELIS
Rio de Janeiro;SAO GONCALO
Rio de Janeiro;SAO JOAO DA BARRA
Rio de Janeiro;SAO JOAO DE MERITI
Rio de Janeiro;SAO JOSE DE UBA
Rio de Janeiro;SAO JOSE DO VALE DO RIO PRETO
Rio de Janeiro;SAO PEDRO DA ALDEIA
Rio de Janeiro;SAO SEBASTIAO DO ALTO
Rio de Janeiro;SAPUCAIA
Rio de Janeiro;SAQUAREMA
Rio de Janeiro;SEROPEDICA
Rio de Janeiro;SILVA JARDIM
Rio de Janeiro;SUMIDOURO
Rio de Janeiro;TANGUA
Rio de Janeiro;TERESOPOLIS
Rio de Janeiro;TRAJANO DE MORAES
Rio de Janeiro;TRES RIOS
Rio de Janeiro;VALENCA
Rio de Janeiro;VARRE-SAI
Rio de Janeiro;VASSOURAS
Rio de Janeiro;VOLTA REDONDA
São Paulo;ADAMANTINA
São Paulo;ADOLFO
São Paulo;AGUAI
São Paulo;AGUAS DA PRATA
São Paulo;AGUAS DE LINDOIA
São Paulo;AGUAS DE SANTA BARBARA
São Paulo;AGUAS DE SAO PEDRO
São Paulo;AGUDOS
São Paulo;ALAMBARI
São Paulo;ALFREDO MARCONDES
São Paulo;ALTAIR
São Paulo;ALTINOPOLIS
São Paulo;ALTO ALEGRE
São Paulo;ALUMINIO
São Paulo;ALVARES FLORENCE
São Paulo;ALVARES MACHADO
São Paulo;ALVARO DE CARVALHO
São Paulo;ALVINLANDIA
São Paulo;AMERICANA
São Paulo;AMERICO BRASILIENSE
São Paulo;AMERICO DE CAMPOS
São Paulo;AMPARO
São Paulo;ANALANDIA
São Paulo;ANDRADINA
São Paulo;ANGATUBA
São Paulo;ANHEMBI
São Paulo;ANHUMAS
São Paulo;APARECIDA
São Paulo;APARECIDA D'OESTE
São Paulo;APIAI
São Paulo;ARACARIGUAMA
São Paulo;ARACATUBA
São Paulo;ARACOIABA DA SERRA
São Paulo;ARAMINA
São Paulo;ARANDU
São Paulo;ARAPEI
São Paulo;ARARAQUARA
São Paulo;ARARAS
São Paulo;ARCO-IRIS
São Paulo;AREALVA
São Paulo;AREIAS
São Paulo;AREIOPOLIS
São Paulo;ARIRANHA
São Paulo;ARTUR NOGUEIRA
São Paulo;ARUJA
São Paulo;ASPASIA
São Paulo;ASSIS
